from_dir	to_dir	file_edges
src/share/cache	src/oblib/lib/metrics	1
src/share/cache	src/oblib/lib/oblog	1
src/share/cache	src/oblib/lib/queue	2
src/share/cache	src/oblib/lib/resource	4
src/share/cache	src/oblib/lib/stat	2
src/share/cache	src/oblib/lib/statistic_event	1
src/share/cache	src/oblib/lib/string	1
src/share/cache	src/oblib/lib/task	1
src/share/cache	src/oblib/lib/time	1
src/share/cache	src/oblib/lib/utility	8
src/share/cache	src/share	6
src/share/compaction	src/oblib/common	3
src/share/compaction	src/oblib/lib/container	2
src/share/compaction	src/oblib/lib/hash	1
src/share/compaction	src/oblib/lib/oblog	1
src/share/compaction	src/oblib/lib/task	1
src/share/compaction	src/oblib/lib/utility	2
src/share/compaction	src/share	2
src/share/compaction	src/share/rc	1
src/share/config	src/oblib/common	1
src/share/config	src/oblib/common/json_type	1
src/share/config	src/oblib/common/mysqlclient	1
src/share/config	src/oblib/lib	1
src/share/config	src/oblib/lib/alloc	1
src/share/config	src/oblib/lib/allocator	1
src/share/config	src/oblib/lib/compress	1
src/share/config	src/oblib/lib/container	4
src/share/config	src/oblib/lib/cpu	1
src/share/config	src/oblib/lib/function	1
src/share/config	src/oblib/lib/guard	1
src/share/config	src/oblib/lib/hash	7
src/share/config	src/oblib/lib/hash_func	2
src/share/config	src/oblib/lib/lock	2
src/share/config	src/oblib/lib/net	1
src/share/config	src/oblib/lib/oblog	5
src/share/config	src/oblib/lib/stat	1
src/share/config	src/oblib/lib/string	5
src/share/config	src/oblib/lib/time	1
src/share/config	src/oblib/lib/utility	6
src/share/config	src/share	11
src/share/config	src/share/cache	3
src/share/config	src/share/parameter	3
src/share/config	src/share/rc	2
src/share/config	src/share/storage	3
src/share/datum	src/oblib/common/datum	2
src/share/datum	src/oblib/common/json_type	2
src/share/datum	src/oblib/common/number	1
src/share/datum	src/oblib/common/object	5
src/share/datum	src/oblib/common/timezone	1
src/share/datum	src/oblib/common/wide_integer	1
src/share/datum	src/oblib/lib/charset	3
src/share/datum	src/oblib/lib/oblog	1
src/share/datum	src/oblib/lib/utility	1
src/share/datum	src/share	3
src/share/datum	src/share/datum/ob_datum_funcs_compilation	1
src/share/datum	src/share/rc	1
src/share/datum	src/share/vector	1
src/share/datum/ob_datum_funcs_compilation	src/oblib/common/object	1
src/share/datum/ob_datum_funcs_compilation	src/share/datum	3
src/share/datum/ob_datum_funcs_compilation	src/share/vector	1
src/share/geo	src/oblib/common/json_type	2
src/share/geo	src/oblib/common/mysqlclient	4
src/share/geo	src/oblib/common/number	1
src/share/geo	src/oblib/common/object	4
src/share/geo	src/oblib/common/udt	1
src/share/geo	src/oblib/lib/allocator	4
src/share/geo	src/oblib/lib/charset	1
src/share/geo	src/oblib/lib/container	12
src/share/geo	src/oblib/lib/function	2
src/share/geo	src/oblib/lib/geometry	2
src/share/geo	src/oblib/lib/hash	3
src/share/geo	src/oblib/lib/oblog	8
src/share/geo	src/oblib/lib/string	13
src/share/geo	src/oblib/lib/utility	11
src/share/geo	src/share	1
src/share/geo	src/share/object	1
src/share/geo	src/share/rc	5
src/share/inner_table	src/share	6
src/share/inner_table	src/share/schema	3
src/share/interrupt	src/oblib/lib	1
src/share/interrupt	src/oblib/lib/coro	1
src/share/interrupt	src/oblib/lib/hash	1
src/share/interrupt	src/oblib/lib/net	1
src/share/interrupt	src/share	2
src/share/interrupt	src/share/config	1
src/share/io	src/oblib/lib	3
src/share/io	src/oblib/lib/allocator	1
src/share/io	src/oblib/lib/container	8
src/share/io	src/oblib/lib/list	1
src/share/io	src/oblib/lib/lock	6
src/share/io	src/oblib/lib/objectpool	1
src/share/io	src/oblib/lib/profile	1
src/share/io	src/oblib/lib/queue	4
src/share/io	src/oblib/lib/restore	2
src/share/io	src/oblib/lib/stat	1
src/share/io	src/oblib/lib/thread	4
src/share/io	src/oblib/lib/utility	3
src/share/io	src/share	6
src/share/io	src/share/config	1
src/share/io	src/share/io/io_schedule	2
src/share/io	src/share/rc	1
src/share/io	src/share/resource	1
src/share/io/io_schedule	src/share/io	3
src/share/json	src/oblib/common/json_type	4
src/share/json	src/oblib/common/number	1
src/share/json	src/oblib/lib/allocator	1
src/share/json	src/oblib/lib/json	1
src/share/json	src/oblib/lib/utility	1
src/share/leak_checker	src/oblib/lib/hash	1
src/share/leak_checker	src/oblib/lib/oblog	1
src/share/lob	src/oblib/common/object	2
src/share/lob	src/oblib/lib/utility	1
src/share/location_cache	src/oblib/lib/net	1
src/share/location_cache	src/share	1
src/share/log	src/oblib/lib	1
src/share/log	src/share/log/palf	1
src/share/log/palf	src/oblib/lib	1
src/share/log/palf	src/oblib/lib/container	1
src/share/log/palf	src/oblib/lib/json	1
src/share/log/palf	src/oblib/lib/time	1
src/share/log/palf	src/oblib/lib/utility	4
src/share/log/palf	src/share	3
src/share/longops_mgr	src/oblib/lib	1
src/share/longops_mgr	src/oblib/lib/allocator	1
src/share/longops_mgr	src/oblib/lib/container	1
src/share/longops_mgr	src/oblib/lib/lock	1
src/share/longops_mgr	src/oblib/lib/oblog	1
src/share/longops_mgr	src/oblib/lib/profile	1
src/share/longops_mgr	src/oblib/lib/utility	1
src/share/ls	src/oblib/lib/oblog	1
src/share/ls	src/oblib/lib/utility	2
src/share/object	src/oblib/common	2
src/share/object	src/oblib/common/enumset	1
src/share/object	src/oblib/common/json_type	4
src/share/object	src/oblib/common/object	5
src/share/object	src/oblib/common/timezone	2
src/share/object	src/oblib/common/udt	7
src/share/object	src/oblib/common/wide_integer	1
src/share/object	src/oblib/lib/charset	3
src/share/object	src/oblib/lib/container	3
src/share/object	src/oblib/lib/oblog	1
src/share/object	src/oblib/lib/string	3
src/share/object	src/oblib/lib/utility	2
src/share/object	src/share	6
src/share/object	src/share/datum	1
src/share/object	src/share/geo	3
src/share/parameter	src/oblib/lib/utility	1
src/share/rc	src/oblib/lib	5
src/share/rc	src/oblib/lib/allocator	1
src/share/rc	src/oblib/lib/lock	1
src/share/rc	src/oblib/lib/rc	2
src/share/rc	src/oblib/lib/utility	1
src/share/rc	src/share	1
src/share/rc	src/share/log/palf	1
src/share/rc	src/share/roaringbitmap	1
src/share/redolog	src/oblib/lib	3
src/share/redolog	src/oblib/lib/allocator	1
src/share/redolog	src/oblib/lib/atomic	1
src/share/redolog	src/oblib/lib/container	1
src/share/redolog	src/oblib/lib/hash	3
src/share/redolog	src/oblib/lib/lock	3
src/share/redolog	src/oblib/lib/oblog	1
src/share/redolog	src/oblib/lib/restore	3
src/share/redolog	src/oblib/lib/task	1
src/share/redolog	src/oblib/lib/utility	3
src/share/redolog	src/share	2
src/share/redolog	src/share/config	1
src/share/redolog	src/share/io	1
src/share/redolog	src/share/rc	1
src/share/resource	src/oblib/lib	1
src/share/resource	src/oblib/lib/utility	5
src/share/resource	src/share	1
src/share/resource_limit_calculator	src/oblib/lib/container	1
src/share/resource_limit_calculator	src/oblib/lib/lock	1
src/share/resource_limit_calculator	src/oblib/lib/utility	2
src/share/roaringbitmap	src/oblib/lib/allocator	2
src/share/roaringbitmap	src/share/rc	1
src/share/rpc	src/oblib/rpc	1
src/share/schema	src/oblib/common	6
src/share/schema	src/oblib/common/datum	1
src/share/schema	src/oblib/common/mysqlclient	10
src/share/schema	src/oblib/common/object	12
src/share/schema	src/oblib/common/row	3
src/share/schema	src/oblib/common/rowkey	4
src/share/schema	src/oblib/common/sql_mode	2
src/share/schema	src/oblib/common/timezone	2
src/share/schema	src/oblib/lib	12
src/share/schema	src/oblib/lib/alloc	4
src/share/schema	src/oblib/lib/allocator	17
src/share/schema	src/oblib/lib/atomic	3
src/share/schema	src/oblib/lib/charset	4
src/share/schema	src/oblib/lib/compress	2
src/share/schema	src/oblib/lib/container	29
src/share/schema	src/oblib/lib/encrypt	1
src/share/schema	src/oblib/lib/hash	23
src/share/schema	src/oblib/lib/literals	1
src/share/schema	src/oblib/lib/lock	3
src/share/schema	src/oblib/lib/net	4
src/share/schema	src/oblib/lib/objectpool	1
src/share/schema	src/oblib/lib/oblog	22
src/share/schema	src/oblib/lib/stat	4
src/share/schema	src/oblib/lib/statistic_event	1
src/share/schema	src/oblib/lib/string	16
src/share/schema	src/oblib/lib/task	1
src/share/schema	src/oblib/lib/thread	1
src/share/schema	src/oblib/lib/time	2
src/share/schema	src/oblib/lib/utility	27
src/share/schema	src/share	76
src/share/schema	src/share/ai_service	1
src/share/schema	src/share/cache	4
src/share/schema	src/share/config	6
src/share/schema	src/share/inner_table	1
src/share/schema	src/share/object	1
src/share/schema	src/share/rc	3
src/share/schema	src/share/session	2
src/share/semistruct	src/oblib/common/json_type	1
src/share/semistruct	src/oblib/lib/container	1
src/share/semistruct	src/oblib/lib/list	1
src/share/semistruct	src/oblib/lib/utility	1
src/share/semistruct	src/share/rc	1
src/share/server_snapshot	src/oblib/lib/utility	1
src/share/session	src/oblib/common/object	1
src/share/session	src/oblib/lib/allocator	1
src/share/session	src/oblib/lib/container	1
src/share/storage	src/oblib/common	1
src/share/storage	src/oblib/lib	4
src/share/storage	src/oblib/lib/allocator	2
src/share/storage	src/oblib/lib/container	5
src/share/storage	src/oblib/lib/net	1
src/share/storage	src/oblib/lib/oblog	10
src/share/storage	src/oblib/lib/string	6
src/share/storage	src/oblib/lib/time	1
src/share/storage	src/oblib/lib/utility	5
src/share/storage	src/share	10
src/share/storage	src/share/tablet	1
src/share/table	src/oblib/common	1
src/share/table	src/oblib/lib/container	1
src/share/table	src/oblib/lib/string	2
src/share/table	src/oblib/lib/utility	1
src/share/table	src/share/schema	2
src/share/tablet	src/oblib/common	2
src/share/tablet	src/oblib/common/mysqlclient	3
src/share/tablet	src/oblib/lib/container	4
src/share/tablet	src/oblib/lib/oblog	1
src/share/tablet	src/oblib/lib/string	1
src/share/tablet	src/oblib/lib/time	1
src/share/tablet	src/oblib/lib/utility	1
src/share/tablet	src/share	5
src/share/tablet	src/share/compaction	2
src/share/tablet	src/share/schema	1
src/share/tablet	src/share/storage	3
src/share/text_analysis	src/oblib/common/datum	1
src/share/text_analysis	src/share/rc	1
src/share/transaction	src/oblib/lib	1
src/share/transaction	src/oblib/lib/json	1
src/share/transaction	src/oblib/lib/time	1
src/share/transaction	src/oblib/lib/utility	2
src/share/truncate_info	src/share	1
src/share/truncate_info	src/share/schema	1
src/share/unit	src/oblib/lib/utility	1
src/share/unit	src/share	1
src/share/vector	src/oblib/lib	1
src/share/vector	src/oblib/lib/charset	1
src/share/vector	src/oblib/lib/oblog	1
src/share/vector	src/oblib/lib/string	1
src/share/vector	src/oblib/lib/utility	1
src/sql	src/data_plane/api/data_plane/memtable	1
src/sql	src/data_plane/api/data_plane/tablelock	2
src/sql	src/data_plane/api/data_plane/transaction	9
src/sql	src/oblib/common	3
src/sql	src/oblib/common/mysqlclient	1
src/sql	src/oblib/common/object	3
src/sql	src/oblib/common/row	2
src/sql	src/oblib/common/storage	1
src/sql	src/oblib/common/timezone	1
src/sql	src/oblib/lib/alloc	2
src/sql	src/oblib/lib/allocator	5
src/sql	src/oblib/lib/atomic	1
src/sql	src/oblib/lib/container	8
src/sql	src/oblib/lib/file	2
src/sql	src/oblib/lib/hash	1
src/sql	src/oblib/lib/hash_func	2
src/sql	src/oblib/lib/json	1
src/sql	src/oblib/lib/net	2
src/sql	src/oblib/lib/objectpool	2
src/sql	src/oblib/lib/profile	1
src/sql	src/oblib/lib/random	1
src/sql	src/oblib/lib/restore	1
src/sql	src/oblib/lib/stat	2
src/sql	src/oblib/lib/string	1
src/sql	src/oblib/lib/time	1
src/sql	src/oblib/lib/utility	10
src/sql	src/oblib/rpc/frame	2
src/sql	src/oblib/rpc/obmysql	2
src/sql	src/query/api/query	3
src/sql	src/query/api/query/engine/expr	1
src/sql	src/query/api/query/optimizer	1
src/sql	src/query/api/query/optimizer/stat	1
src/sql	src/query/api/query/parser	1
src/sql	src/query/api/query/plan_cache	1
src/sql	src/query/api/query/protocol	2
src/sql	src/query/api/query/runtime	1
src/sql	src/share	15
src/sql	src/share/config	2
src/sql	src/share/geo	2
src/sql	src/share/object	1
src/sql	src/share/rc	5
src/sql	src/share/rpc	1
src/sql	src/share/schema	4
src/sql	src/share/statement	1
src/sql	src/sql/code_generator	1
src/sql	src/sql/das	1
src/sql	src/sql/engine	5
src/sql	src/sql/engine/basic	2
src/sql	src/sql/engine/cmd	1
src/sql	src/sql/engine/expr	13
src/sql	src/sql/engine/px	2
src/sql	src/sql/engine/table	1
src/sql	src/sql/executor	5
src/sql	src/sql/monitor	2
src/sql	src/sql/monitor/show_trace	3
src/sql	src/sql/optimizer	9
src/sql	src/sql/parser	2
src/sql	src/sql/pl	9
src/sql	src/sql/plan_cache	13
src/sql	src/sql/printer	6
src/sql	src/sql/privilege_check	1
src/sql	src/sql/resolver	2
src/sql	src/sql/resolver/cmd	3
src/sql	src/sql/resolver/ddl	1
src/sql	src/sql/resolver/dml	3
src/sql	src/sql/resolver/expr	2
src/sql	src/sql/resolver/prepare	2
src/sql	src/sql/resolver/tcl	1
src/sql	src/sql/rewrite	6
src/sql	src/sql/session	7
src/sql/bazel_pilot	src/sql/engine/prepare	3
src/sql/bazel_pilot	src/sql/optimizer	2
src/sql/bazel_pilot	src/sql/optimizer/stat	1
src/sql/bazel_pilot	src/sql/parser	2
src/sql/bazel_pilot	src/sql/resolver/prepare	1
src/sql/code_generator	src/data_plane/api/data_plane/blocksstable	1
src/sql/code_generator	src/oblib/lib/container	4
src/sql/code_generator	src/oblib/lib/hash	1
src/sql/code_generator	src/oblib/lib/utility	1
src/sql/code_generator	src/query/api/query/vector	2
src/sql/code_generator	src/sql/das	3
src/sql/code_generator	src/sql/engine	4
src/sql/code_generator	src/sql/engine/aggregate	5
src/sql/code_generator	src/sql/engine/basic	12
src/sql/code_generator	src/sql/engine/dml	8
src/sql/code_generator	src/sql/engine/expand	1
src/sql/code_generator	src/sql/engine/expr	34
src/sql/code_generator	src/sql/engine/join	4
src/sql/code_generator	src/sql/engine/opt_statistics	1
src/sql/code_generator	src/sql/engine/pdml/static	3
src/sql/code_generator	src/sql/engine/px/exchange	7
src/sql/code_generator	src/sql/engine/recursive_cte	1
src/sql/code_generator	src/sql/engine/set	6
src/sql/code_generator	src/sql/engine/sort	2
src/sql/code_generator	src/sql/engine/subquery	2
src/sql/code_generator	src/sql/engine/table	6
src/sql/code_generator	src/sql/engine/window_function	1
src/sql/code_generator	src/sql/optimizer	33
src/sql/code_generator	src/sql/parser	1
src/sql/code_generator	src/sql/resolver/expr	5
src/sql/das	src/data_plane/api/data_plane	8
src/sql/das	src/data_plane/api/data_plane/access	8
src/sql/das	src/data_plane/api/data_plane/blocksstable	9
src/sql/das	src/data_plane/api/data_plane/fts	3
src/sql/das	src/data_plane/api/data_plane/transaction	8
src/sql/das	src/oblib/common	3
src/sql/das	src/oblib/common/datum	1
src/sql/das	src/oblib/common/json_type	1
src/sql/das	src/oblib/common/row	1
src/sql/das	src/oblib/lib/allocator	2
src/sql/das	src/oblib/lib/atomic	1
src/sql/das	src/oblib/lib/container	4
src/sql/das	src/oblib/lib/hash	1
src/sql/das	src/oblib/lib/list	3
src/sql/das	src/oblib/lib/profile	1
src/sql/das	src/oblib/rpc/frame	1
src/sql/das	src/query/api/query/das	4
src/sql/das	src/query/api/query/engine/basic	1
src/sql/das	src/query/api/query/runtime	1
src/sql/das	src/query/api/query/vector	4
src/sql/das	src/share	11
src/sql/das	src/share/autoincrement	1
src/sql/das	src/share/datum	1
src/sql/das	src/share/geo	3
src/sql/das	src/share/location_cache	2
src/sql/das	src/share/rc	9
src/sql/das	src/share/rpc	1
src/sql/das	src/share/schema	8
src/sql/das	src/sql	6
src/sql/das	src/sql/das/iter	2
src/sql/das	src/sql/dtl	1
src/sql/das	src/sql/engine	7
src/sql/das	src/sql/engine/basic	5
src/sql/das	src/sql/engine/dml	7
src/sql/das	src/sql/engine/expr	4
src/sql/das	src/sql/engine/px	2
src/sql/das	src/sql/engine/sort	1
src/sql/das	src/sql/engine/table	1
src/sql/das	src/sql/optimizer	4
src/sql/das	src/sql/pl	2
src/sql/das	src/sql/resolver/ddl	1
src/sql/das	src/sql/resolver/dml	1
src/sql/das	src/sql/rewrite	1
src/sql/das	src/sql/session	1
src/sql/das	src/storage/memtable	1
src/sql/das/iter	src/data_plane/api/data_plane/access	7
src/sql/das/iter	src/data_plane/api/data_plane/blocksstable	2
src/sql/das/iter	src/data_plane/api/data_plane/retrieval	1
src/sql/das/iter	src/data_plane/api/data_plane/transaction	1
src/sql/das/iter	src/data_plane/api/data_plane/vector	3
src/sql/das/iter	src/oblib/common	3
src/sql/das/iter	src/oblib/common/row	2
src/sql/das/iter	src/oblib/lib/container	3
src/sql/das/iter	src/oblib/lib/hash	1
src/sql/das/iter	src/oblib/lib/utility	1
src/sql/das/iter	src/query/api/query/das	4
src/sql/das/iter	src/query/api/query/vector	6
src/sql/das/iter	src/share/rc	4
src/sql/das/iter	src/share/roaringbitmap	1
src/sql/das/iter	src/sql/das	31
src/sql/das/iter	src/sql/das/iter/sparse_retrieval	3
src/sql/das/iter	src/sql/engine	13
src/sql/das/iter	src/sql/engine/basic	3
src/sql/das/iter	src/sql/engine/expr	16
src/sql/das/iter	src/sql/engine/sort	1
src/sql/das/iter	src/sql/engine/table	1
src/sql/das/iter	src/sql/optimizer	1
src/sql/das/iter	src/sql/parser	2
src/sql/das/iter	src/sql/resolver/ddl	1
src/sql/das/iter/sparse_retrieval	src/oblib/lib/container	1
src/sql/das/iter/sparse_retrieval	src/sql/das	2
